DATE,YEAR,MONTH,DISTRICT,PRECTOT
4/30/1991,1991,4,Makwanpur,2.35
5/31/1991,1991,5,Makwanpur,21.58
6/30/1991,1991,6,Makwanpur,64.34
7/31/1991,1991,7,Makwanpur,151.02
8/31/1991,1991,8,Makwanpur,150.57
9/30/1991,1991,9,Makwanpur,120.8
10/31/1991,1991,10,Makwanpur,2.38
11/30/1991,1991,11,Makwanpur,0.12
12/31/1991,1991,12,Makwanpur,20.06
1/31/1992,1992,1,Makwanpur,0.51
2/29/1992,1992,2,Makwanpur,4.24
3/31/1992,1992,3,Makwanpur,0.28
4/30/1992,1992,4,Makwanpur,0.96
5/31/1992,1992,5,Makwanpur,30.01
6/30/1992,1992,6,Makwanpur,72.06
7/31/1992,1992,7,Makwanpur,150.39
8/31/1992,1992,8,Makwanpur,146.99
9/30/1992,1992,9,Makwanpur,92.63
10/31/1992,1992,10,Makwanpur,47.62
11/30/1992,1992,11,Makwanpur,6.89
12/31/1992,1992,12,Makwanpur,3.5
1/31/1993,1993,1,Makwanpur,7.08
2/28/1993,1993,2,Makwanpur,1.67
3/31/1993,1993,3,Makwanpur,35.08
4/30/1993,1993,4,Makwanpur,19.71
5/31/1993,1993,5,Makwanpur,56.38
6/30/1993,1993,6,Makwanpur,117.3
7/31/1993,1993,7,Makwanpur,161.01
8/31/1993,1993,8,Makwanpur,103.24
9/30/1993,1993,9,Makwanpur,129.02
10/31/1993,1993,10,Makwanpur,5.45
11/30/1993,1993,11,Makwanpur,3.51
12/31/1993,1993,12,Makwanpur,0
1/31/1994,1994,1,Makwanpur,17.53
2/28/1994,1994,2,Makwanpur,4.92
3/31/1994,1994,3,Makwanpur,2.55
4/30/1994,1994,4,Makwanpur,2.61
5/31/1994,1994,5,Makwanpur,26.26
6/30/1994,1994,6,Makwanpur,104.5
7/31/1994,1994,7,Makwanpur,150.87
8/31/1994,1994,8,Makwanpur,100.26
9/30/1994,1994,9,Makwanpur,138.85
10/31/1994,1994,10,Makwanpur,5.8
11/30/1994,1994,11,Makwanpur,2
12/31/1994,1994,12,Makwanpur,0.09
1/31/1995,1995,1,Makwanpur,7.29
2/28/1995,1995,2,Makwanpur,11.23
3/31/1995,1995,3,Makwanpur,5.46
4/30/1995,1995,4,Makwanpur,0.92
5/31/1995,1995,5,Makwanpur,7.4
6/30/1995,1995,6,Makwanpur,138.07
7/31/1995,1995,7,Makwanpur,222.51
8/31/1995,1995,8,Makwanpur,232.49
9/30/1995,1995,9,Makwanpur,75.17
10/31/1995,1995,10,Makwanpur,12.53
11/30/1995,1995,11,Makwanpur,31.03
12/31/1995,1995,12,Makwanpur,16.35
1/31/1996,1996,1,Makwanpur,32.93
2/29/1996,1996,2,Makwanpur,15.87
3/31/1996,1996,3,Makwanpur,0.19
4/30/1996,1996,4,Makwanpur,27.91
5/31/1996,1996,5,Makwanpur,10.95
6/30/1996,1996,6,Makwanpur,126.82
7/31/1996,1996,7,Makwanpur,174.83
8/31/1996,1996,8,Makwanpur,240.23
9/30/1996,1996,9,Makwanpur,96.66
10/31/1996,1996,10,Makwanpur,36.26
11/30/1996,1996,11,Makwanpur,0.27
12/31/1996,1996,12,Makwanpur,0
1/31/1997,1997,1,Makwanpur,7.08
2/28/1997,1997,2,Makwanpur,0.12
3/31/1997,1997,3,Makwanpur,1.02
4/30/1997,1997,4,Makwanpur,31.29
5/31/1997,1997,5,Makwanpur,22.87
6/30/1997,1997,6,Makwanpur,83.27
7/31/1997,1997,7,Makwanpur,267
8/31/1997,1997,8,Makwanpur,156.35
9/30/1997,1997,9,Makwanpur,50.15
10/31/1997,1997,10,Makwanpur,10.57
11/30/1997,1997,11,Makwanpur,5.37
12/31/1997,1997,12,Makwanpur,22.26
1/31/1998,1998,1,Makwanpur,0.95
2/28/1998,1998,2,Makwanpur,7.12
3/31/1998,1998,3,Makwanpur,8.87
4/30/1998,1998,4,Makwanpur,11.46
5/31/1998,1998,5,Makwanpur,39.42
6/30/1998,1998,6,Makwanpur,61.44
7/31/1998,1998,7,Makwanpur,217.79
8/31/1998,1998,8,Makwanpur,231.54
9/30/1998,1998,9,Makwanpur,129.21
10/31/1998,1998,10,Makwanpur,35.18
11/30/1998,1998,11,Makwanpur,4.59
12/31/1998,1998,12,Makwanpur,0
1/31/1999,1999,1,Makwanpur,2.26
2/28/1999,1999,2,Makwanpur,0.88
3/31/1999,1999,3,Makwanpur,0
4/30/1999,1999,4,Makwanpur,1.51
5/31/1999,1999,5,Makwanpur,47.77
6/30/1999,1999,6,Makwanpur,113.72
7/31/1999,1999,7,Makwanpur,120.43
8/31/1999,1999,8,Makwanpur,140.4
9/30/1999,1999,9,Makwanpur,67.94
10/31/1999,1999,10,Makwanpur,64.84
11/30/1999,1999,11,Makwanpur,0.02
12/31/1999,1999,12,Makwanpur,0
1/31/2000,2000,1,Makwanpur,0.85
2/29/2000,2000,2,Makwanpur,1.82
3/31/2000,2000,3,Makwanpur,3.08
4/30/2000,2000,4,Makwanpur,9.54
5/31/2000,2000,5,Makwanpur,65.46
6/30/2000,2000,6,Makwanpur,217.8
7/31/2000,2000,7,Makwanpur,167.01
8/31/2000,2000,8,Makwanpur,209.42
9/30/2000,2000,9,Makwanpur,157.53
10/31/2000,2000,10,Makwanpur,1.91
11/30/2000,2000,11,Makwanpur,1.21
12/31/2000,2000,12,Makwanpur,0.01
1/31/2001,2001,1,Makwanpur,1.1
2/28/2001,2001,2,Makwanpur,0.17
3/31/2001,2001,3,Makwanpur,2.96
4/30/2001,2001,4,Makwanpur,9.05
5/31/2001,2001,5,Makwanpur,56.37
6/30/2001,2001,6,Makwanpur,122.24
7/31/2001,2001,7,Makwanpur,180.09
8/31/2001,2001,8,Makwanpur,179.61
9/30/2001,2001,9,Makwanpur,164.15
10/31/2001,2001,10,Makwanpur,41.69
11/30/2001,2001,11,Makwanpur,0.44
12/31/2001,2001,12,Makwanpur,0
1/31/2002,2002,1,Makwanpur,13.08
2/28/2002,2002,2,Makwanpur,11.98
3/31/2002,2002,3,Makwanpur,20.27
4/30/2002,2002,4,Makwanpur,8.74
5/31/2002,2002,5,Makwanpur,88.91
6/30/2002,2002,6,Makwanpur,90.87
7/31/2002,2002,7,Makwanpur,156.62
8/31/2002,2002,8,Makwanpur,95.36
9/30/2002,2002,9,Makwanpur,71.66
10/31/2002,2002,10,Makwanpur,29.89
11/30/2002,2002,11,Makwanpur,0.1
12/31/2002,2002,12,Makwanpur,11.11
1/31/2003,2003,1,Makwanpur,5.81
2/28/2003,2003,2,Makwanpur,46.57
3/31/2003,2003,3,Makwanpur,2.3
4/30/2003,2003,4,Makwanpur,9.19
5/31/2003,2003,5,Makwanpur,10.13
6/30/2003,2003,6,Makwanpur,134.69
7/31/2003,2003,7,Makwanpur,191.6
8/31/2003,2003,8,Makwanpur,100.05
9/30/2003,2003,9,Makwanpur,71.98
10/31/2003,2003,10,Makwanpur,46.46
11/30/2003,2003,11,Makwanpur,0.05
12/31/2003,2003,12,Makwanpur,11.91
1/31/2004,2004,1,Makwanpur,26.12
2/29/2004,2004,2,Makwanpur,0.44
3/31/2004,2004,3,Makwanpur,15.62
4/30/2004,2004,4,Makwanpur,134.85
5/31/2004,2004,5,Makwanpur,106.4
6/30/2004,2004,6,Makwanpur,188.54
7/31/2004,2004,7,Makwanpur,397.78
8/31/2004,2004,8,Makwanpur,214.89
9/30/2004,2004,9,Makwanpur,148.12
10/31/2004,2004,10,Makwanpur,65.15
11/30/2004,2004,11,Makwanpur,20.15
12/31/2004,2004,12,Makwanpur,0.12
1/31/2005,2005,1,Makwanpur,47.61
2/28/2005,2005,2,Makwanpur,15.1
3/31/2005,2005,3,Makwanpur,20.66
4/30/2005,2005,4,Makwanpur,22.86
5/31/2005,2005,5,Makwanpur,30.17
6/30/2005,2005,6,Makwanpur,157.66
7/31/2005,2005,7,Makwanpur,342.91
8/31/2005,2005,8,Makwanpur,296.77
9/30/2005,2005,9,Makwanpur,93.15
10/31/2005,2005,10,Makwanpur,149.44
11/30/2005,2005,11,Makwanpur,0
12/31/2005,2005,12,Makwanpur,0.02
1/31/2006,2006,1,Makwanpur,0
2/28/2006,2006,2,Makwanpur,0
3/31/2006,2006,3,Makwanpur,23.34
4/30/2006,2006,4,Makwanpur,20.27
5/31/2006,2006,5,Makwanpur,130.35
6/30/2006,2006,6,Makwanpur,252.32
7/31/2006,2006,7,Makwanpur,342.69
8/31/2006,2006,8,Makwanpur,195.33
9/30/2006,2006,9,Makwanpur,232.9
10/31/2006,2006,10,Makwanpur,28.69
11/30/2006,2006,11,Makwanpur,2.58
12/31/2006,2006,12,Makwanpur,17.56
1/31/2007,2007,1,Makwanpur,0
2/28/2007,2007,2,Makwanpur,80.22
3/31/2007,2007,3,Makwanpur,35.5
4/30/2007,2007,4,Makwanpur,46.29
5/31/2007,2007,5,Makwanpur,75.03
6/30/2007,2007,6,Makwanpur,223.16
7/31/2007,2007,7,Makwanpur,377.99
8/31/2007,2007,8,Makwanpur,288.47
9/30/2007,2007,9,Makwanpur,235.33
10/31/2007,2007,10,Makwanpur,27.33
11/30/2007,2007,11,Makwanpur,1.86
12/31/2007,2007,12,Makwanpur,0.03
1/31/2008,2008,1,Makwanpur,21.99
2/29/2008,2008,2,Makwanpur,1.69
3/31/2008,2008,3,Makwanpur,18.56
4/30/2008,2008,4,Makwanpur,32.84
5/31/2008,2008,5,Makwanpur,126
6/30/2008,2008,6,Makwanpur,393.12
7/31/2008,2008,7,Makwanpur,414.86
8/31/2008,2008,8,Makwanpur,349.41
9/30/2008,2008,9,Makwanpur,229.51
10/31/2008,2008,10,Makwanpur,24
11/30/2008,2008,11,Makwanpur,0.03
12/31/2008,2008,12,Makwanpur,0.82
1/31/2009,2009,1,Makwanpur,0.2
2/28/2009,2009,2,Makwanpur,0.49
3/31/2009,2009,3,Makwanpur,4.93
4/30/2009,2009,4,Makwanpur,1.88
5/31/2009,2009,5,Makwanpur,117.97
6/30/2009,2009,6,Makwanpur,119.54
7/31/2009,2009,7,Makwanpur,265.75
8/31/2009,2009,8,Makwanpur,353.68
9/30/2009,2009,9,Makwanpur,72.62
10/31/2009,2009,10,Makwanpur,59.15
11/30/2009,2009,11,Makwanpur,2.46
12/31/2009,2009,12,Makwanpur,3.56
1/31/2010,2010,1,Makwanpur,0.36
2/28/2010,2010,2,Makwanpur,13.37
3/31/2010,2010,3,Makwanpur,0.21
4/30/2010,2010,4,Makwanpur,1.42
5/31/2010,2010,5,Makwanpur,75.82
6/30/2010,2010,6,Makwanpur,111.58
7/31/2010,2010,7,Makwanpur,263.23
8/31/2010,2010,8,Makwanpur,347.4
9/30/2010,2010,9,Makwanpur,225.09
10/31/2010,2010,10,Makwanpur,54.82
11/30/2010,2010,11,Makwanpur,0.61
12/31/2010,2010,12,Makwanpur,1.94
1/31/2011,2011,1,Makwanpur,1.87
2/28/2011,2011,2,Makwanpur,12.28
3/31/2011,2011,3,Makwanpur,12.12
4/30/2011,2011,4,Makwanpur,26.88
5/31/2011,2011,5,Makwanpur,150.63
6/30/2011,2011,6,Makwanpur,252.13
7/31/2011,2011,7,Makwanpur,284.42
8/31/2011,2011,8,Makwanpur,297.81
9/30/2011,2011,9,Makwanpur,207.57
10/31/2011,2011,10,Makwanpur,5.55
11/30/2011,2011,11,Makwanpur,0.41
12/31/2011,2011,12,Makwanpur,0.72
1/31/2012,2012,1,Makwanpur,15.45
2/29/2012,2012,2,Makwanpur,5.49
3/31/2012,2012,3,Makwanpur,11.15
4/30/2012,2012,4,Makwanpur,13.34
5/31/2012,2012,5,Makwanpur,17.26
6/30/2012,2012,6,Makwanpur,70.38
7/31/2012,2012,7,Makwanpur,378.21
8/31/2012,2012,8,Makwanpur,238.11
9/30/2012,2012,9,Makwanpur,315.49
10/31/2012,2012,10,Makwanpur,21.98
11/30/2012,2012,11,Makwanpur,5.86
12/31/2012,2012,12,Makwanpur,0
1/31/2013,2013,1,Makwanpur,8.48
2/28/2013,2013,2,Makwanpur,41.73
3/31/2013,2013,3,Makwanpur,11.43
4/30/2013,2013,4,Makwanpur,32.21
5/31/2013,2013,5,Makwanpur,118.94
6/30/2013,2013,6,Makwanpur,299.69
7/31/2013,2013,7,Makwanpur,218.92
8/31/2013,2013,8,Makwanpur,351.64
9/30/2013,2013,9,Makwanpur,216.95
10/31/2013,2013,10,Makwanpur,179.81
11/30/2013,2013,11,Makwanpur,1.3
12/31/2013,2013,12,Makwanpur,0.04
1/31/2014,2014,1,Makwanpur,9.79
2/28/2014,2014,2,Makwanpur,20.91
3/31/2014,2014,3,Makwanpur,14.28
4/30/2014,2014,4,Makwanpur,6.27
5/31/2014,2014,5,Makwanpur,144.56
6/30/2014,2014,6,Makwanpur,229.97
7/31/2014,2014,7,Makwanpur,295.85
8/31/2014,2014,8,Makwanpur,334.44
9/30/2014,2014,9,Makwanpur,235.84
10/31/2014,2014,10,Makwanpur,71.25
11/30/2014,2014,11,Makwanpur,0
12/31/2014,2014,12,Makwanpur,13.97
1/31/2015,2015,1,Makwanpur,9.17
2/28/2015,2015,2,Makwanpur,6.5
3/31/2015,2015,3,Makwanpur,65.58
4/30/2015,2015,4,Makwanpur,67.7
5/31/2015,2015,5,Makwanpur,58.83
6/30/2015,2015,6,Makwanpur,178.17
7/31/2015,2015,7,Makwanpur,297.38
8/31/2015,2015,8,Makwanpur,426.9
9/30/2015,2015,9,Makwanpur,152.76
10/31/2015,2015,10,Makwanpur,40.95
11/30/2015,2015,11,Makwanpur,0.28
12/31/2015,2015,12,Makwanpur,0
1/31/2016,2016,1,Makwanpur,3.52
2/29/2016,2016,2,Makwanpur,8.5
3/31/2016,2016,3,Makwanpur,15.2
4/30/2016,2016,4,Makwanpur,3.64
5/31/2016,2016,5,Makwanpur,118.03
6/30/2016,2016,6,Makwanpur,232.68
7/31/2016,2016,7,Makwanpur,352.92
8/31/2016,2016,8,Makwanpur,100.93
9/30/2016,2016,9,Makwanpur,289.72
10/31/2016,2016,10,Makwanpur,60.94
11/30/2016,2016,11,Makwanpur,0
12/31/2016,2016,12,Makwanpur,0
1/31/2017,2017,1,Makwanpur,8.84
2/28/2017,2017,2,Makwanpur,0.03
3/31/2017,2017,3,Makwanpur,48.29
4/30/2017,2017,4,Makwanpur,48.56
5/31/2017,2017,5,Makwanpur,128.07
6/30/2017,2017,6,Makwanpur,136.54
7/31/2017,2017,7,Makwanpur,267.09
8/31/2017,2017,8,Makwanpur,389.78
9/30/2017,2017,9,Makwanpur,133.71
10/31/2017,2017,10,Makwanpur,40.65
11/30/2017,2017,11,Makwanpur,0.02
12/31/2017,2017,12,Makwanpur,0.01
1/31/2018,2018,1,Makwanpur,0.06
2/28/2018,2018,2,Makwanpur,0.04
3/31/2018,2018,3,Makwanpur,0.38
4/30/2018,2018,4,Makwanpur,2.6
5/31/2018,2018,5,Makwanpur,3.73
6/30/2018,2018,6,Makwanpur,5.61
7/31/2018,2018,7,Makwanpur,8.42
8/31/2018,2018,8,Makwanpur,8.08
9/30/2018,2018,9,Makwanpur,3.01
10/31/2018,2018,10,Makwanpur,0.26
11/30/2018,2018,11,Makwanpur,0
12/31/2018,2018,12,Makwanpur,0.02
1/31/2019,2019,1,Makwanpur,0.27
2/28/2019,2019,2,Makwanpur,2.09
3/31/2019,2019,3,Makwanpur,0.67
4/30/2019,2019,4,Makwanpur,2.25
5/31/2019,2019,5,Makwanpur,1.92
6/30/2019,2019,6,Makwanpur,4.04
7/31/2019,2019,7,Makwanpur,15.3
8/31/2019,2019,8,Makwanpur,6.23
9/30/2019,2019,9,Makwanpur,8.4
10/31/2019,2019,10,Makwanpur,0.39
11/30/2019,2019,11,Makwanpur,0.76
12/31/2019,2019,12,Makwanpur,0.81
1/31/1981,1981,1,Manang,36.64
2/28/1981,1981,2,Manang,1.36
3/31/1981,1981,3,Manang,20.87
4/30/1981,1981,4,Manang,46.65
5/31/1981,1981,5,Manang,65.04
6/30/1981,1981,6,Manang,122.32
7/31/1981,1981,7,Manang,224.39
8/31/1981,1981,8,Manang,159.31
9/30/1981,1981,9,Manang,60.66
10/31/1981,1981,10,Manang,3.52
11/30/1981,1981,11,Manang,20.06
12/31/1981,1981,12,Manang,0.47
1/31/1982,1982,1,Manang,64.02
2/28/1982,1982,2,Manang,5.84
3/31/1982,1982,3,Manang,12.41
4/30/1982,1982,4,Manang,11.23
5/31/1982,1982,5,Manang,13.41
6/30/1982,1982,6,Manang,39.86
7/31/1982,1982,7,Manang,146.39
8/31/1982,1982,8,Manang,117.13
9/30/1982,1982,9,Manang,94.08
10/31/1982,1982,10,Manang,2.32
11/30/1982,1982,11,Manang,4.68
12/31/1982,1982,12,Manang,4.43
1/31/1983,1983,1,Manang,0.57
2/28/1983,1983,2,Manang,0.98
3/31/1983,1983,3,Manang,12.37
4/30/1983,1983,4,Manang,10.4
5/31/1983,1983,5,Manang,38.03
6/30/1983,1983,6,Manang,52.34
7/31/1983,1983,7,Manang,68.9
8/31/1983,1983,8,Manang,63.56
9/30/1983,1983,9,Manang,65.67
10/31/1983,1983,10,Manang,59.49
11/30/1983,1983,11,Manang,0
12/31/1983,1983,12,Manang,4.16
1/31/1984,1984,1,Manang,2.45
2/29/1984,1984,2,Manang,12.7
3/31/1984,1984,3,Manang,2.77
4/30/1984,1984,4,Manang,6.65
5/31/1984,1984,5,Manang,15.12
6/30/1984,1984,6,Manang,90.75
7/31/1984,1984,7,Manang,158.14
8/31/1984,1984,8,Manang,157.34
9/30/1984,1984,9,Manang,121.3
10/31/1984,1984,10,Manang,14.96
11/30/1984,1984,11,Manang,0.04
12/31/1984,1984,12,Manang,2.89
1/31/1985,1985,1,Manang,34.4
2/28/1985,1985,2,Manang,0.17
3/31/1985,1985,3,Manang,0.17
4/30/1985,1985,4,Manang,2.52
5/31/1985,1985,5,Manang,21.71
6/30/1985,1985,6,Manang,24.05
7/31/1985,1985,7,Manang,151.17
8/31/1985,1985,8,Manang,108.04
9/30/1985,1985,9,Manang,102.73
10/31/1985,1985,10,Manang,50.07
11/30/1985,1985,11,Manang,0
12/31/1985,1985,12,Manang,4.68
1/31/1986,1986,1,Manang,0.18
2/28/1986,1986,2,Manang,10.73
3/31/1986,1986,3,Manang,3.62
4/30/1986,1986,4,Manang,9.4
5/31/1986,1986,5,Manang,15.49
6/30/1986,1986,6,Manang,79.34
7/31/1986,1986,7,Manang,150.91
8/31/1986,1986,8,Manang,52.37
9/30/1986,1986,9,Manang,30.16
10/31/1986,1986,10,Manang,19.62
11/30/1986,1986,11,Manang,0.21
12/31/1986,1986,12,Manang,27.33
1/31/1987,1987,1,Manang,3.77
2/28/1987,1987,2,Manang,3.06
3/31/1987,1987,3,Manang,6.5
4/30/1987,1987,4,Manang,3.82
5/31/1987,1987,5,Manang,14.21
6/30/1987,1987,6,Manang,15.7
7/31/1987,1987,7,Manang,137.46
8/31/1987,1987,8,Manang,132.45
9/30/1987,1987,9,Manang,88.76
10/31/1987,1987,10,Manang,76.11
11/30/1987,1987,11,Manang,0.01
12/31/1987,1987,12,Manang,4.47
1/31/1988,1988,1,Manang,7.86
2/29/1988,1988,2,Manang,2.37
3/31/1988,1988,3,Manang,24.8
4/30/1988,1988,4,Manang,16.27
5/31/1988,1988,5,Manang,37.88
6/30/1988,1988,6,Manang,57.85
7/31/1988,1988,7,Manang,232.26
8/31/1988,1988,8,Manang,157.85
9/30/1988,1988,9,Manang,33.05
10/31/1988,1988,10,Manang,8.55
11/30/1988,1988,11,Manang,0
12/31/1988,1988,12,Manang,16.19
1/31/1989,1989,1,Manang,20.79
2/28/1989,1989,2,Manang,7.2
3/31/1989,1989,3,Manang,5.68
4/30/1989,1989,4,Manang,6.59
5/31/1989,1989,5,Manang,39.57
6/30/1989,1989,6,Manang,62.52
7/31/1989,1989,7,Manang,112.11
8/31/1989,1989,8,Manang,94.29
9/30/1989,1989,9,Manang,38.23
10/31/1989,1989,10,Manang,6.42
11/30/1989,1989,11,Manang,2.12
12/31/1989,1989,12,Manang,3.74
1/31/1990,1990,1,Manang,0.14
2/28/1990,1990,2,Manang,17.18
3/31/1990,1990,3,Manang,8.02
4/30/1990,1990,4,Manang,5.46
5/31/1990,1990,5,Manang,13.02
6/30/1990,1990,6,Manang,67.08
7/31/1990,1990,7,Manang,209.97
8/31/1990,1990,8,Manang,108.82
9/30/1990,1990,9,Manang,75.45
10/31/1990,1990,10,Manang,8.38
11/30/1990,1990,11,Manang,0.03
12/31/1990,1990,12,Manang,0.97
1/31/1991,1991,1,Manang,3.83
2/28/1991,1991,2,Manang,0.95
3/31/1991,1991,3,Manang,8.68
4/30/1991,1991,4,Manang,1.49
5/31/1991,1991,5,Manang,20.77
6/30/1991,1991,6,Manang,21.77
7/31/1991,1991,7,Manang,101.37
8/31/1991,1991,8,Manang,84.43
9/30/1991,1991,9,Manang,58.93
10/31/1991,1991,10,Manang,2.47
11/30/1991,1991,11,Manang,0.3
12/31/1991,1991,12,Manang,22.14
1/31/1992,1992,1,Manang,0.67
2/29/1992,1992,2,Manang,2.08
3/31/1992,1992,3,Manang,1.38
4/30/1992,1992,4,Manang,0.49
5/31/1992,1992,5,Manang,13.64
6/30/1992,1992,6,Manang,44.07
7/31/1992,1992,7,Manang,97.24
8/31/1992,1992,8,Manang,97.04
9/30/1992,1992,9,Manang,64.47
10/31/1992,1992,10,Manang,44.49
11/30/1992,1992,11,Manang,5.33
12/31/1992,1992,12,Manang,1.3
1/31/1993,1993,1,Manang,5.15
2/28/1993,1993,2,Manang,1.11
3/31/1993,1993,3,Manang,26.05
4/30/1993,1993,4,Manang,10.23
5/31/1993,1993,5,Manang,28.51
6/30/1993,1993,6,Manang,57.46
7/31/1993,1993,7,Manang,102.34
8/31/1993,1993,8,Manang,59.62
9/30/1993,1993,9,Manang,62.12
10/31/1993,1993,10,Manang,3.69
11/30/1993,1993,11,Manang,0.68
12/31/1993,1993,12,Manang,0
1/31/1994,1994,1,Manang,11.93
2/28/1994,1994,2,Manang,2.14
3/31/1994,1994,3,Manang,5.07
4/30/1994,1994,4,Manang,1.02
5/31/1994,1994,5,Manang,9.2
6/30/1994,1994,6,Manang,58.99
7/31/1994,1994,7,Manang,84.66
8/31/1994,1994,8,Manang,51.86
9/30/1994,1994,9,Manang,71.26
10/31/1994,1994,10,Manang,1.09
11/30/1994,1994,11,Manang,0.14
12/31/1994,1994,12,Manang,0
1/31/1995,1995,1,Manang,4.09
2/28/1995,1995,2,Manang,8.21
3/31/1995,1995,3,Manang,4.69
4/30/1995,1995,4,Manang,5.24
5/31/1995,1995,5,Manang,15.8
6/30/1995,1995,6,Manang,86.77
7/31/1995,1995,7,Manang,89.61
8/31/1995,1995,8,Manang,123.13
9/30/1995,1995,9,Manang,21.44
10/31/1995,1995,10,Manang,6.89
11/30/1995,1995,11,Manang,21.03
12/31/1995,1995,12,Manang,2.42
1/31/1996,1996,1,Manang,23.19
2/29/1996,1996,2,Manang,14.12
3/31/1996,1996,3,Manang,1.99
4/30/1996,1996,4,Manang,20.58
5/31/1996,1996,5,Manang,33.07
6/30/1996,1996,6,Manang,55.93
7/31/1996,1996,7,Manang,91.88
8/31/1996,1996,8,Manang,125.85
9/30/1996,1996,9,Manang,35.75
10/31/1996,1996,10,Manang,22.73
11/30/1996,1996,11,Manang,0.1
12/31/1996,1996,12,Manang,0
1/31/1997,1997,1,Manang,3.34
2/28/1997,1997,2,Manang,0.02
3/31/1997,1997,3,Manang,0.87
4/30/1997,1997,4,Manang,20.75
5/31/1997,1997,5,Manang,7.77
6/30/1997,1997,6,Manang,31.36
7/31/1997,1997,7,Manang,91.12
8/31/1997,1997,8,Manang,66.79
9/30/1997,1997,9,Manang,19.59
10/31/1997,1997,10,Manang,1.37
11/30/1997,1997,11,Manang,0.36
12/31/1997,1997,12,Manang,13.93
1/31/1998,1998,1,Manang,0.65
2/28/1998,1998,2,Manang,1.93
3/31/1998,1998,3,Manang,9.15
4/30/1998,1998,4,Manang,11.02
5/31/1998,1998,5,Manang,19.03
6/30/1998,1998,6,Manang,59.09
7/31/1998,1998,7,Manang,106.06
8/31/1998,1998,8,Manang,129.5
9/30/1998,1998,9,Manang,59.23
10/31/1998,1998,10,Manang,27.24
11/30/1998,1998,11,Manang,0.39
12/31/1998,1998,12,Manang,0
1/31/1999,1999,1,Manang,5.44
2/28/1999,1999,2,Manang,0.15
3/31/1999,1999,3,Manang,0.1
4/30/1999,1999,4,Manang,9.1
5/31/1999,1999,5,Manang,35.44
6/30/1999,1999,6,Manang,37.51
7/31/1999,1999,7,Manang,61.04
8/31/1999,1999,8,Manang,72.47
9/30/1999,1999,9,Manang,39.51
10/31/1999,1999,10,Manang,32.56
11/30/1999,1999,11,Manang,0
12/31/1999,1999,12,Manang,0.19
1/31/2000,2000,1,Manang,1.53
2/29/2000,2000,2,Manang,2.21
3/31/2000,2000,3,Manang,2.4
4/30/2000,2000,4,Manang,1.3
5/31/2000,2000,5,Manang,40.68
6/30/2000,2000,6,Manang,85.47
7/31/2000,2000,7,Manang,98.77
8/31/2000,2000,8,Manang,128.35
9/30/2000,2000,9,Manang,82.58
10/31/2000,2000,10,Manang,0.22
11/30/2000,2000,11,Manang,6.79
12/31/2000,2000,12,Manang,0.02
1/31/2001,2001,1,Manang,0.01
2/28/2001,2001,2,Manang,0.23
3/31/2001,2001,3,Manang,11.02
4/30/2001,2001,4,Manang,2.09
5/31/2001,2001,5,Manang,38.92
6/30/2001,2001,6,Manang,47.98
7/31/2001,2001,7,Manang,108.37
8/31/2001,2001,8,Manang,111.71
9/30/2001,2001,9,Manang,75.35
10/31/2001,2001,10,Manang,7.85
11/30/2001,2001,11,Manang,0.21
12/31/2001,2001,12,Manang,0
1/31/2002,2002,1,Manang,9.25
2/28/2002,2002,2,Manang,9.74
3/31/2002,2002,3,Manang,12.81
4/30/2002,2002,4,Manang,1.68
5/31/2002,2002,5,Manang,25.64
6/30/2002,2002,6,Manang,40.46
7/31/2002,2002,7,Manang,82.82
8/31/2002,2002,8,Manang,52.84
9/30/2002,2002,9,Manang,38.84
10/31/2002,2002,10,Manang,11.58
11/30/2002,2002,11,Manang,0.56
12/31/2002,2002,12,Manang,8.45
1/31/2003,2003,1,Manang,6.21
2/28/2003,2003,2,Manang,29.01
3/31/2003,2003,3,Manang,1.27
4/30/2003,2003,4,Manang,6.39
5/31/2003,2003,5,Manang,5.23
6/30/2003,2003,6,Manang,44.52
7/31/2003,2003,7,Manang,103.24
8/31/2003,2003,8,Manang,68.05
9/30/2003,2003,9,Manang,41.51
10/31/2003,2003,10,Manang,11.43
11/30/2003,2003,11,Manang,0
12/31/2003,2003,12,Manang,7.12
1/31/2004,2004,1,Manang,17.93
2/29/2004,2004,2,Manang,0.03
3/31/2004,2004,3,Manang,10.79
4/30/2004,2004,4,Manang,71
5/31/2004,2004,5,Manang,62.24
6/30/2004,2004,6,Manang,166.86
7/31/2004,2004,7,Manang,259.58
8/31/2004,2004,8,Manang,100.16
9/30/2004,2004,9,Manang,114.18
10/31/2004,2004,10,Manang,45.49
11/30/2004,2004,11,Manang,16.76
12/31/2004,2004,12,Manang,0.01
1/31/2005,2005,1,Manang,36.82
2/28/2005,2005,2,Manang,8.24
3/31/2005,2005,3,Manang,17.03
4/30/2005,2005,4,Manang,13.99
5/31/2005,2005,5,Manang,18.32
6/30/2005,2005,6,Manang,80.45
7/31/2005,2005,7,Manang,246.59
8/31/2005,2005,8,Manang,166.94
9/30/2005,2005,9,Manang,55.62
10/31/2005,2005,10,Manang,126.78
11/30/2005,2005,11,Manang,0
12/31/2005,2005,12,Manang,0.54
1/31/2006,2006,1,Manang,0
2/28/2006,2006,2,Manang,0
3/31/2006,2006,3,Manang,24.45
4/30/2006,2006,4,Manang,8.61
5/31/2006,2006,5,Manang,105.83
